compound,direction,rank,pathway,p_value,z_score,combined_score,overlapping_genes,adjusted_p_value
Nutlin-3A,up,2,Proteoglycans in cancer,1.1805597970320786e-05,10.25616458704694,116.37605071012096,CD63;CDKN1A;CTSL;GPC1;MDM2;FLNA;SDC1,0.0006775440081526665
Nutlin-3A,up,4,Shigellosis,3.8100374264463894e-05,8.47907949790795,86.27706274613732,CAPNS1;UBB;UBC;MDM2;ACTN4;PFN1;SQSTM1,0.001409713847785164
Nutlin-3A,up,5,Fructose and mannose metabolism,0.00025485462495062044,27.631944444444443,228.64929119222393,TPI1;AKR1B10;ALDOA,0.007543696898538365
Nutlin-3A,up,6,HIF-1 signaling pathway,0.0007535315325474209,10.634473507712944,76.46973076253701,CDKN1A;ENO1;ALDOA;GAPDH,0.018587111136169714
Nutlin-3A,up,7,Diabetic cardiomyopathy,0.0009951552703239995,7.116522366522367,49.19375636056,COX8A;G6PD;COX6A1;CTSD;GAPDH,0.021040425715421703
Nutlin-3A,up,8,Glutathione metabolism,0.0012813884889648678,15.332561728395062,102.11196374713496,G6PD;GPX2;GSTP1,0.02252294478409201
Nutlin-3A,up,9,Lysosome,0.0013696385341677574,8.996365288505224,59.31491134823025,CD63;CTSL;PSAP;CTSD,0.02252294478409201
Nutlin-3A,up,10,Mitophagy,0.0021309667969927853,12.73076923076923,78.30924679986884,UBB;UBC;SQSTM1,0.03114927550375991
Nutlin-3A,up,11,Central carbon metabolism in cancer,0.0023151488550091823,12.349502487562189,74.94025492672628,G6PD;PKM;SLC1A5,0.03114927550375991
Nutlin-3A,up,12,p53 signaling pathway,0.002609448046632313,11.818452380952381,70.30344150433359,CDKN1A;TP53I3;MDM2,0.03218319257513186
Nutlin-3A,up,13,Metabolism of xenobiotics by cytochrome P450,0.0029258709805115185,11.331050228310502,66.10719480341469,ALDH3A1;GSTP1;EPHX1,0.03330991577813113
Nutlin-3A,up,14,Folate biosynthesis,0.004254160807984774,22.718036529680365,124.03724806860926,AKR1B10;AKR1C3,0.04497255711298189
Vorinostat,down,1,Axon guidance,6.25666399006227e-05,9.757411067193676,94.44469750779,NRP1;SEMA3C;PARD3;BMPR1B;EFNA5;PTK2,0.005881264150658533
Vorinostat,down,2,Morphine addiction,0.00038087255459327173,12.846365549619556,101.14002358002024,PDE10A;PDE4D;PDE3A;PDE4B,0.017901010065883773
Vorinostat,down,3,Transcriptional misregulation in cancer,0.0007753581741953567,7.539343009931245,53.99817299769222,MDM2;JMJD1C;PTK2;PBX1;IGF1R,0.02429455612478784
Vorinostat,down,4,Purine metabolism,0.0014094934824700376,8.923943661971832,58.581450120184506,PDE10A;PDE4D;PDE3A;PDE4B,0.03312309683804588
Vorinostat,down,5,Adherens junction,0.0024108241817534684,12.167279411764707,73.3417638674165,PARD3;PTPRM;IGF1R,0.04532349461696521
Vorinostat,up,1,Glycolysis / Gluconeogenesis,5.21849621349285e-06,22.88364055299539,278.340614412823,TPI1;PKM;ALDOC;ALDOA;GAPDH,0.0008088669130913918
Vorinostat,up,2,Pathogenic Escherichia coli infection,9.688877150068876e-05,8.984293193717278,83.03236083671511,SLC9A3R1;TUBA1A;TMBIM6;GAPDH;RHOA;ACTG1,0.007508879791303379
Vorinostat,up,3,Pentose phosphate pathway,0.00019118429543333874,30.70679012345679,262.9199107042494,G6PD;ALDOC;ALDOA,0.009875616716836542
Vorinostat,up,4,Fructose and mannose metabolism,0.00025485462495062044,27.631944444444443,228.64929119222393,TPI1;ALDOC;ALDOA,0.009875616716836542
Vorinostat,up,6,Tight junction,0.0004347532980073424,8.606707317073171,66.62221318413313,SLC9A3R1;MYL6;TUBA1A;RHOA;ACTG1,0.0101580723448805
Vorinostat,up,7,Protein processing in endoplasmic reticulum,0.0004587516542849258,8.502151462994837,65.35605149589769,DNAJB1;OS9;DAD1;CALR;P4HB,0.0101580723448805
Vorinostat,up,5,Salmonella infection,0.0003444566941324162,7.043120415101091,56.15861772165311,TUBA1A;FLNA;GAPDH;RHOA;RHOB;ACTG1,0.0101580723448805
Vorinostat,up,9,Fatty acid biosynthesis,0.0020419315060168624,34.090753424657535,211.1533234069638,FASN;ACSL3,0.02627673784263364
Vorinostat,up,14,Steroid biosynthesis,0.002523462795508951,30.299847792998477,181.25742230270302,DHCR7;FDFT1,0.02627673784263364
Vorinostat,up,10,Mitophagy,0.0021309667969927853,12.73076923076923,78.30924679986884,UBB;UBC;SQSTM1,0.02627673784263364
Vorinostat,up,11,Central carbon metabolism in cancer,0.0023151488550091823,12.349502487562189,74.94025492672628,G6PD;PKM;SLC1A5,0.02627673784263364
Vorinostat,up,16,PPAR signaling pathway,0.0027124374547234727,11.651408450704226,68.85874756962987,UBC;DBI;ACSL3,0.02627673784263364
Vorinostat,up,8,Fluid shear stress and atherosclerosis,0.0018536281303527403,8.258737610850288,51.95250077916386,GSTP1;SQSTM1;RHOA;ACTG1,0.02627673784263364
Vorinostat,up,15,Oxytocin signaling pathway,0.0026890131944825864,7.427230046948357,43.958662600405106,MYL6;EEF2;RHOA;ACTG1,0.02627673784263364
Vorinostat,up,12,Shigellosis,0.002316829673777635,5.83402489626556,35.398270125147924,UBB;UBC;SQSTM1;RHOA;ACTG1,0.02627673784263364
Vorinostat,up,13,Parkinson disease,0.0024415706840977634,5.761416861826698,34.6555776340311,TUBA1A;UBB;UBC;UBA1;COX6A1,0.02627673784263364
Vorinostat,up,17,Terpenoid backbone biosynthesis,0.003053162581007562,27.267123287671232,157.91965264488547,IDI1;PCYOX1,0.02783765882683365
